customer_id,sum_Profit,Min_Recency,count_product_id,R_score,F_score,M_score,RFM_Score,Customer Title
1748,4973.950000000001,2 days 00:00:00.000000000,10,4,4,4,444,Platinum
1750,5227.980000000001,55 days 00:00:00.000000000,6,2,3,4,234,Silver
1752,3240.2,28 days 00:00:00.000000000,7,3,3,3,333,Gold
1753,2093.21,27 days 00:00:00.000000000,4,3,1,2,312,Gold
1755,3451.34,48 days 00:00:00.000000000,6,2,3,3,233,Silver
1756,2046.4,62 days 00:00:00.000000000,3,2,1,2,212,Silver
1758,1764.8500000000001,2 days 00:00:00.000000000,7,4,3,0,430,Platinum
1759,2828.17,18 days 00:00:00.000000000,6,4,3,3,433,Platinum
1760,3666.94,12 days 00:00:00.000000000,6,4,3,3,433,Platinum
1761,3258.95,18 days 00:00:00.000000000,5,4,2,3,423,Platinum
1762,5870.9299999999985,21 days 00:00:00.000000000,12,3,4,4,344,Gold
1763,3434.38,9 days 00:00:00.000000000,7,4,3,3,433,Platinum
1764,1154.06,2 days 00:00:00.000000000,4,4,1,0,410,Gold
1765,4439.48,46 days 00:00:00.000000000,6,2,3,4,234,Silver
1766,1829.25,178 days 00:00:00.000000000,5,1,2,2,122,Bronze
1767,3152.29,4 days 00:00:00.000000000,5,4,2,3,423,Platinum
1768,437.46,92 days 00:00:00.000000000,1,1,1,0,110,Bronze
1770,4366.040000000001,13 days 00:00:00.000000000,7,4,3,4,434,Platinum
1771,2670.1499999999996,39 days 00:00:00.000000000,6,3,3,2,332,Gold
1772,1648.0499999999997,168 days 00:00:00.000000000,4,1,1,0,110,Bronze
1774,1168.78,97 days 00:00:00.000000000,4,1,1,0,110,Bronze
1775,3695.64,52 days 00:00:00.000000000,6,2,3,3,233,Silver
1776,2607.63,34 days 00:00:00.000000000,6,3,3,2,332,Gold
1777,2651.76,70 days 00:00:00.000000000,6,2,3,2,232,Silver
1778,2040.87,312 days 00:00:00.000000000,2,1,1,2,112,Bronze
1779,5042.0,129 days 00:00:00.000000000,6,1,3,4,134,Bronze
1781,1589.8599999999997,9 days 00:00:00.000000000,4,4,1,0,410,Gold
1782,3622.1000000000004,81 days 00:00:00.000000000,6,2,3,3,233,Silver
1784,1239.2799999999997,71 days 00:00:00.000000000,4,2,1,0,210,Bronze
1785,2827.73,34 days 00:00:00.000000000,6,3,3,3,333,Gold
1786,963.6199999999999,174 days 00:00:00.000000000,2,1,1,0,110,Bronze
1787,4865.49,0 days 00:00:00.000000000,6,4,3,4,434,Platinum
1788,4979.390000000001,29 days 00:00:00.000000000,9,3,4,4,344,Gold
1789,2066.6600000000003,60 days 00:00:00.000000000,3,2,1,2,212,Silver
1790,2258.68,32 days 00:00:00.000000000,5,3,2,2,322,Gold
1791,2595.16,117 days 00:00:00.000000000,6,1,3,2,132,Bronze
1793,4960.36,60 days 00:00:00.000000000,6,2,3,4,234,Silver
1794,1713.7900000000002,1 days 00:00:00.000000000,4,4,1,0,410,Gold
1795,2882.84,3 days 00:00:00.000000000,6,4,3,3,433,Platinum
1796,221.12,122 days 00:00:00.000000000,2,1,1,0,110,Bronze
1797,6539.780000000001,54 days 00:00:00.000000000,11,2,4,4,244,Silver
1798,2934.7599999999998,13 days 00:00:00.000000000,7,4,3,3,433,Platinum
1800,2440.35,171 days 00:00:00.000000000,3,1,1,2,112,Bronze
1801,4098.59,65 days 00:00:00.000000000,8,2,4,3,243,Silver
1802,5035.8,13 days 00:00:00.000000000,8,4,4,4,444,Platinum
1804,2156.17,31 days 00:00:00.000000000,3,3,1,2,312,Gold
1805,634.65,90 days 00:00:00.000000000,4,1,1,0,110,Bronze
1807,2514.9599999999996,60 days 00:00:00.000000000,6,2,3,2,232,Silver
1808,7965.279999999999,76 days 00:00:00.000000000,7,2,3,4,234,Silver
1809,3918.15,27 days 00:00:00.000000000,6,3,3,3,333,Gold
1810,168.45,6 days 00:00:00.000000000,2,4,1,0,410,Gold
1812,3980.0400000000004,22 days 00:00:00.000000000,9,3,4,3,343,Gold
1813,2137.45,18 days 00:00:00.000000000,6,4,3,2,432,Platinum
1814,2459.7299999999996,51 days 00:00:00.000000000,6,2,3,2,232,Silver
1815,1964.08,11 days 00:00:00.000000000,5,4,2,2,422,Platinum
1817,4244.1,31 days 00:00:00.000000000,11,3,4,4,344,Gold
1818,4516.55,24 days 00:00:00.000000000,7,3,3,4,334,Gold
1819,763.9000000000001,252 days 00:00:00.000000000,2,1,1,0,110,Bronze
1820,4883.789999999999,35 days 00:00:00.000000000,9,3,4,4,344,Gold
1821,7335.89,24 days 00:00:00.000000000,12,3,4,4,344,Gold
1823,2266.6599999999994,161 days 00:00:00.000000000,6,1,3,2,132,Bronze
1824,3263.7,12 days 00:00:00.000000000,7,4,3,3,433,Platinum
1825,4977.7699999999995,40 days 00:00:00.000000000,6,3,3,4,334,Gold
1826,3405.78,40 days 00:00:00.000000000,7,3,3,3,333,Gold
1827,2549.5800000000004,38 days 00:00:00.000000000,4,3,1,2,312,Gold
1828,757.2499999999999,150 days 00:00:00.000000000,3,1,1,0,110,Bronze
1829,1805.9199999999998,3 days 00:00:00.000000000,3,4,1,2,412,Platinum
1830,4578.9,13 days 00:00:00.000000000,7,4,3,4,434,Platinum
1831,2147.2999999999997,165 days 00:00:00.000000000,8,1,4,2,142,Bronze
1832,5739.570000000001,84 days 00:00:00.000000000,8,2,4,4,244,Silver
1833,2441.37,10 days 00:00:00.000000000,5,4,2,2,422,Platinum
1834,4434.93,126 days 00:00:00.000000000,4,1,1,4,114,Bronze
1835,1039.0299999999997,25 days 00:00:00.000000000,6,3,3,0,330,Gold
1836,1219.8600000000001,166 days 00:00:00.000000000,2,1,1,0,110,Bronze
1837,4515.249999999999,35 days 00:00:00.000000000,7,3,3,4,334,Gold
1838,4691.450000000001,49 days 00:00:00.000000000,5,2,2,4,224,Silver
1839,2784.0,49 days 00:00:00.000000000,7,2,3,2,232,Silver
1840,2259.16,98 days 00:00:00.000000000,7,1,3,2,132,Bronze
1841,1677.08,36 days 00:00:00.000000000,3,3,1,0,310,Silver
1842,3055.8500000000004,211 days 00:00:00.000000000,5,1,2,3,123,Bronze
1843,2132.3,112 days 00:00:00.000000000,4,1,1,2,112,Bronze
1844,4085.4800000000005,41 days 00:00:00.000000000,7,3,3,3,333,Gold
1845,4572.89,21 days 00:00:00.000000000,7,3,3,4,334,Gold
1846,356.5,333 days 00:00:00.000000000,1,1,1,0,110,Bronze
1847,1919.8300000000004,32 days 00:00:00.000000000,3,3,1,2,312,Gold
1848,4456.949999999999,42 days 00:00:00.000000000,6,3,3,4,334,Gold
1850,5159.72,44 days 00:00:00.000000000,7,3,3,4,334,Gold
1851,881.1499999999999,285 days 00:00:00.000000000,2,1,1,0,110,Bronze
1852,4641.27,97 days 00:00:00.000000000,5,1,2,4,124,Bronze
1853,5184.760000000001,26 days 00:00:00.000000000,9,3,4,4,344,Gold
1854,2135.67,0 days 00:00:00.000000000,3,4,1,2,412,Platinum
1855,2257.81,22 days 00:00:00.000000000,4,3,1,2,312,Gold
1856,253.81000000000003,127 days 00:00:00.000000000,2,1,1,0,110,Bronze
1857,3240.2299999999996,87 days 00:00:00.000000000,4,2,1,3,213,Silver
1858,5387.469999999999,21 days 00:00:00.000000000,8,3,4,4,344,Gold
1859,2355.59,76 days 00:00:00.000000000,5,2,2,2,222,Silver
1860,4503.35,11 days 00:00:00.000000000,6,4,3,4,434,Platinum
1861,3793.8100000000004,29 days 00:00:00.000000000,6,3,3,3,333,Gold
1863,5786.77,246 days 00:00:00.000000000,5,1,2,4,124,Bronze
1864,2925.42,24 days 00:00:00.000000000,10,3,4,3,343,Gold
1865,690.49,99 days 00:00:00.000000000,1,1,1,0,110,Bronze
1866,8834.599999999999,38 days 00:00:00.000000000,9,3,4,4,344,Gold
1867,3914.7,2 days 00:00:00.000000000,8,4,4,3,443,Platinum
1868,7566.25,26 days 00:00:00.000000000,6,3,3,4,334,Gold
1869,1623.4299999999998,41 days 00:00:00.000000000,4,3,1,0,310,Silver
1870,4382.2,38 days 00:00:00.000000000,7,3,3,4,334,Gold
1871,2220.26,94 days 00:00:00.000000000,4,1,1,2,112,Bronze
1872,2516.5,139 days 00:00:00.000000000,5,1,2,2,122,Bronze
1873,2807.58,8 days 00:00:00.000000000,4,4,1,2,412,Platinum
1875,3921.2600000000007,98 days 00:00:00.000000000,6,1,3,3,133,Bronze
1876,4057.63,138 days 00:00:00.000000000,5,1,2,3,123,Bronze
1877,1507.8199999999997,80 days 00:00:00.000000000,6,2,3,0,230,Silver
1878,2755.93,32 days 00:00:00.000000000,6,3,3,2,332,Gold
1879,1914.39,47 days 00:00:00.000000000,7,2,3,2,232,Silver
1881,5018.9800000000005,35 days 00:00:00.000000000,7,3,3,4,334,Gold
1882,4054.8500000000004,128 days 00:00:00.000000000,6,1,3,3,133,Bronze
1885,6979.280000000001,4 days 00:00:00.000000000,9,4,4,4,444,Platinum
1886,2434.76,6 days 00:00:00.000000000,4,4,1,2,412,Platinum
1887,8034.710000000001,105 days 00:00:00.000000000,10,1,4,4,144,Bronze
1888,3288.04,87 days 00:00:00.000000000,4,2,1,3,213,Silver
1889,3710.5400000000004,135 days 00:00:00.000000000,5,1,2,3,123,Bronze
1890,6710.76,44 days 00:00:00.000000000,9,3,4,4,344,Gold
1891,4045.2000000000003,81 days 00:00:00.000000000,7,2,3,3,233,Silver
1893,3637.17,2 days 00:00:00.000000000,7,4,3,3,433,Platinum
1894,1907.6499999999996,36 days 00:00:00.000000000,4,3,1,2,312,Gold
1895,541.13,7 days 00:00:00.000000000,5,4,2,0,420,Platinum
1896,2411.66,159 days 00:00:00.000000000,3,1,1,2,112,Bronze
1897,2502.37,62 days 00:00:00.000000000,7,2,3,2,232,Silver
1898,4787.35,60 days 00:00:00.000000000,6,2,3,4,234,Silver
1900,1017.2399999999999,67 days 00:00:00.000000000,4,2,1,0,210,Bronze
1901,5809.11,127 days 00:00:00.000000000,7,1,3,4,134,Bronze
1902,2134.1000000000004,52 days 00:00:00.000000000,5,2,2,2,222,Silver
1903,4098.860000000001,16 days 00:00:00.000000000,4,4,1,3,413,Platinum
1904,1604.73,67 days 00:00:00.000000000,3,2,1,0,210,Bronze
1905,4833.73,10 days 00:00:00.000000000,9,4,4,4,444,Platinum
1906,2957.8500000000004,1 days 00:00:00.000000000,6,4,3,3,433,Platinum
1907,1014.0699999999997,110 days 00:00:00.000000000,4,1,1,0,110,Bronze
1908,3725.5699999999997,107 days 00:00:00.000000000,6,1,3,3,133,Bronze
1909,3456.8,59 days 00:00:00.000000000,6,2,3,3,233,Silver
1910,907.45,17 days 00:00:00.000000000,3,4,1,0,410,Gold
1911,689.11,61 days 00:00:00.000000000,2,2,1,0,210,Bronze
1912,3286.01,38 days 00:00:00.000000000,9,3,4,3,343,Gold
1913,3254.5299999999997,42 days 00:00:00.000000000,13,3,4,3,343,Gold
1914,2248.1699999999996,12 days 00:00:00.000000000,8,4,4,2,442,Platinum
1915,2568.0499999999997,61 days 00:00:00.000000000,5,2,2,2,222,Silver
1916,4545.8,53 days 00:00:00.000000000,7,2,3,4,234,Silver
1917,5107.25,28 days 00:00:00.000000000,7,3,3,4,334,Gold
1919,1841.25,44 days 00:00:00.000000000,4,3,1,2,312,Gold
1920,90.09999999999997,69 days 00:00:00.000000000,1,2,1,0,210,Bronze
1921,64.50999999999999,40 days 00:00:00.000000000,1,3,1,0,310,Silver
1922,1580.8600000000001,93 days 00:00:00.000000000,3,1,1,0,110,Bronze
1923,3078.6200000000003,15 days 00:00:00.000000000,4,4,1,3,413,Platinum
1924,1761.68,25 days 00:00:00.000000000,3,3,1,0,310,Silver
1926,4911.09,5 days 00:00:00.000000000,5,4,2,4,424,Platinum
1927,3658.13,90 days 00:00:00.000000000,5,1,2,3,123,Bronze
1928,879.4799999999999,34 days 00:00:00.000000000,2,3,1,0,310,Silver
1929,1912.36,45 days 00:00:00.000000000,6,3,3,2,332,Gold
1930,2428.87,21 days 00:00:00.000000000,5,3,2,2,322,Gold
1931,384.06999999999994,23 days 00:00:00.000000000,3,3,1,0,310,Silver
1932,4328.469999999999,89 days 00:00:00.000000000,8,1,4,4,144,Bronze
1933,4271.389999999999,41 days 00:00:00.000000000,8,3,4,4,344,Gold
1934,2439.94,3 days 00:00:00.000000000,6,4,3,2,432,Platinum
1935,3568.73,57 days 00:00:00.000000000,6,2,3,3,233,Silver
1936,3553.7400000000007,77 days 00:00:00.000000000,8,2,4,3,243,Silver
1937,4274.780000000001,34 days 00:00:00.000000000,6,3,3,4,334,Gold
1939,201.54999999999998,76 days 00:00:00.000000000,2,2,1,0,210,Bronze
1940,3259.41,76 days 00:00:00.000000000,4,2,1,3,213,Silver
1941,3130.1900000000005,5 days 00:00:00.000000000,4,4,1,3,413,Platinum
1942,4675.19,16 days 00:00:00.000000000,8,4,4,4,444,Platinum
1943,357.7899999999998,299 days 00:00:00.000000000,3,1,1,0,110,Bronze
1944,1345.75,5 days 00:00:00.000000000,5,4,2,0,420,Platinum
1945,710.0699999999998,115 days 00:00:00.000000000,3,1,1,0,110,Bronze
1946,4063.8200000000006,88 days 00:00:00.000000000,13,2,4,3,243,Silver
1947,3974.8100000000004,35 days 00:00:00.000000000,9,3,4,3,343,Gold
1949,3586.71,29 days 00:00:00.000000000,7,3,3,3,333,Gold
1950,3817.1400000000003,6 days 00:00:00.000000000,9,4,4,3,443,Platinum
1951,4514.839999999999,118 days 00:00:00.000000000,8,1,4,4,144,Bronze
1952,2882.8,76 days 00:00:00.000000000,10,2,4,3,243,Silver
1953,3899.78,10 days 00:00:00.000000000,7,4,3,3,433,Platinum
1954,4938.28,100 days 00:00:00.000000000,8,1,4,4,144,Bronze
1955,1215.9199999999998,78 days 00:00:00.000000000,3,2,1,0,210,Bronze
1956,1267.19,33 days 00:00:00.000000000,4,3,1,0,310,Silver
1957,5079.91,19 days 00:00:00.000000000,10,3,4,4,344,Gold
1958,1090.7099999999998,69 days 00:00:00.000000000,4,2,1,0,210,Bronze
1959,3479.22,141 days 00:00:00.000000000,8,1,4,3,143,Bronze
1960,2561.05,69 days 00:00:00.000000000,3,2,1,2,212,Silver
1961,3361.67,25 days 00:00:00.000000000,3,3,1,3,313,Gold
1962,758.6899999999999,93 days 00:00:00.000000000,2,1,1,0,110,Bronze
1963,1828.47,9 days 00:00:00.000000000,2,4,1,2,412,Platinum
1964,4239.32,102 days 00:00:00.000000000,6,1,3,4,134,Bronze
1965,2093.67,6 days 00:00:00.000000000,5,4,2,2,422,Platinum
1967,4348.5,22 days 00:00:00.000000000,5,3,2,4,324,Gold
1968,1810.03,159 days 00:00:00.000000000,5,1,2,2,122,Bronze
1969,2623.56,17 days 00:00:00.000000000,6,4,3,2,432,Platinum
1970,3660.4800000000005,0 days 00:00:00.000000000,8,4,4,3,443,Platinum
1973,3371.69,47 days 00:00:00.000000000,4,2,1,3,213,Silver
1974,1601.3300000000002,32 days 00:00:00.000000000,5,3,2,0,320,Gold
1975,79.15999999999994,108 days 00:00:00.000000000,2,1,1,0,110,Bronze
1976,1731.6299999999997,135 days 00:00:00.000000000,6,1,3,0,130,Bronze
1978,231.7099999999999,13 days 00:00:00.000000000,3,4,1,0,410,Gold
1979,4541.84,33 days 00:00:00.000000000,5,3,2,4,324,Gold
1980,4822.389999999999,73 days 00:00:00.000000000,8,2,4,4,244,Silver
1981,2291.9700000000003,89 days 00:00:00.000000000,3,1,1,2,112,Bronze
1982,3939.17,50 days 00:00:00.000000000,8,2,4,3,243,Silver
1983,3061.7999999999997,2 days 00:00:00.000000000,4,4,1,3,413,Platinum
1984,7256.08,48 days 00:00:00.000000000,7,2,3,4,234,Silver
1985,2665.3,0 days 00:00:00.000000000,7,4,3,2,432,Platinum
1987,1781.3600000000004,42 days 00:00:00.000000000,4,3,1,0,310,Silver
1988,6006.400000000001,134 days 00:00:00.000000000,8,1,4,4,144,Bronze
1989,1659.6399999999999,22 days 00:00:00.000000000,4,3,1,0,310,Silver
1991,8256.08,1 days 00:00:00.000000000,10,4,4,4,444,Platinum
1992,6658.89,140 days 00:00:00.000000000,10,1,4,4,144,Bronze
1993,2784.7099999999996,74 days 00:00:00.000000000,8,2,4,2,242,Silver
1995,2094.59,125 days 00:00:00.000000000,6,1,3,2,132,Bronze
1996,2525.4300000000003,13 days 00:00:00.000000000,7,4,3,2,432,Platinum
1997,2854.9700000000003,54 days 00:00:00.000000000,5,2,2,3,223,Silver
1998,2715.83,156 days 00:00:00.000000000,4,1,1,2,112,Bronze
1999,2424.34,3 days 00:00:00.000000000,7,4,3,2,432,Platinum
2001,5347.870000000001,86 days 00:00:00.000000000,8,2,4,4,244,Silver
2002,1637.4600000000003,97 days 00:00:00.000000000,3,1,1,0,110,Bronze
2003,214.36999999999995,219 days 00:00:00.000000000,2,1,1,0,110,Bronze
2004,2909.67,46 days 00:00:00.000000000,5,2,2,3,223,Silver
2005,4047.83,5 days 00:00:00.000000000,6,4,3,3,433,Platinum
2006,2255.61,147 days 00:00:00.000000000,5,1,2,2,122,Bronze
2007,4150.16,23 days 00:00:00.000000000,3,3,1,4,314,Gold
2008,2365.36,29 days 00:00:00.000000000,7,3,3,2,332,Gold
2009,2357.3500000000004,5 days 00:00:00.000000000,7,4,3,2,432,Platinum
2010,2168.7999999999997,34 days 00:00:00.000000000,5,3,2,2,322,Gold
2011,560.4800000000001,315 days 00:00:00.000000000,3,1,1,0,110,Bronze
2012,2714.3,13 days 00:00:00.000000000,5,4,2,2,422,Platinum
2013,4413.06,15 days 00:00:00.000000000,9,4,4,4,444,Platinum
2014,2872.41,54 days 00:00:00.000000000,6,2,3,3,233,Silver
2015,2970.6000000000004,50 days 00:00:00.000000000,6,2,3,3,233,Silver
2016,2390.89,68 days 00:00:00.000000000,6,2,3,2,232,Silver
2017,3692.8599999999997,12 days 00:00:00.000000000,5,4,2,3,423,Platinum
2018,2335.54,35 days 00:00:00.000000000,7,3,3,2,332,Gold
2019,4781.23,52 days 00:00:00.000000000,8,2,4,4,244,Silver
2020,4959.639999999999,43 days 00:00:00.000000000,7,3,3,4,334,Gold
2023,5132.78,13 days 00:00:00.000000000,10,4,4,4,444,Platinum
2024,3558.41,29 days 00:00:00.000000000,6,3,3,3,333,Gold
2025,2183.55,138 days 00:00:00.000000000,4,1,1,2,112,Bronze
2026,3447.4399999999996,146 days 00:00:00.000000000,4,1,1,3,113,Bronze
2027,3237.25,14 days 00:00:00.000000000,7,4,3,3,433,Platinum
2028,3648.3299999999995,40 days 00:00:00.000000000,7,3,3,3,333,Gold
2029,4156.31,1 days 00:00:00.000000000,9,4,4,4,444,Platinum
2030,4622.34,239 days 00:00:00.000000000,4,1,1,4,114,Bronze
2031,1998.35,19 days 00:00:00.000000000,4,3,1,2,312,Gold
2032,978.76,5 days 00:00:00.000000000,2,4,1,0,410,Gold
2033,4458.720000000001,11 days 00:00:00.000000000,7,4,3,4,434,Platinum
2034,2438.26,89 days 00:00:00.000000000,6,1,3,2,132,Bronze
2035,1520.86,127 days 00:00:00.000000000,4,1,1,0,110,Bronze
2037,2941.0699999999997,98 days 00:00:00.000000000,4,1,1,3,113,Bronze
2038,3207.17,13 days 00:00:00.000000000,4,4,1,3,413,Platinum
2039,2422.46,199 days 00:00:00.000000000,5,1,2,2,122,Bronze
2040,1364.0500000000002,96 days 00:00:00.000000000,2,1,1,0,110,Bronze
2041,3799.8600000000006,80 days 00:00:00.000000000,6,2,3,3,233,Silver
2042,2006.1800000000003,11 days 00:00:00.000000000,3,4,1,2,412,Platinum
2043,3472.24,139 days 00:00:00.000000000,5,1,2,3,123,Bronze
2044,3977.4500000000003,5 days 00:00:00.000000000,5,4,2,3,423,Platinum
2045,5224.6900000000005,55 days 00:00:00.000000000,9,2,4,4,244,Silver
2046,9188.769999999999,33 days 00:00:00.000000000,9,3,4,4,344,Gold
2047,1215.34,279 days 00:00:00.000000000,1,1,1,0,110,Bronze
2048,5517.210000000001,57 days 00:00:00.000000000,7,2,3,4,234,Silver
2049,4162.97,65 days 00:00:00.000000000,6,2,3,4,234,Silver
2050,2099.4,6 days 00:00:00.000000000,4,4,1,2,412,Platinum
2051,6140.659999999999,51 days 00:00:00.000000000,6,2,3,4,234,Silver
2055,5563.629999999999,0 days 00:00:00.000000000,9,4,4,4,444,Platinum
2056,1028.46,54 days 00:00:00.000000000,2,2,1,0,210,Bronze
2057,5006.98,16 days 00:00:00.000000000,6,4,3,4,434,Platinum
2058,3634.98,120 days 00:00:00.000000000,7,1,3,3,133,Bronze
2059,1500.24,170 days 00:00:00.000000000,4,1,1,0,110,Bronze
2060,5875.14,5 days 00:00:00.000000000,11,4,4,4,444,Platinum
2061,3867.7400000000002,132 days 00:00:00.000000000,6,1,3,3,133,Bronze
2062,3465.4100000000003,42 days 00:00:00.000000000,5,3,2,3,323,Gold
2063,1823.0,9 days 00:00:00.000000000,5,4,2,2,422,Platinum
2064,3327.0400000000004,106 days 00:00:00.000000000,5,1,2,3,123,Bronze
2065,2071.89,215 days 00:00:00.000000000,4,1,1,2,112,Bronze
2066,2259.29,90 days 00:00:00.000000000,5,1,2,2,122,Bronze
2067,3743.7999999999997,30 days 00:00:00.000000000,8,3,4,3,343,Gold
2068,3933.88,159 days 00:00:00.000000000,5,1,2,3,123,Bronze
2070,4731.2,4 days 00:00:00.000000000,8,4,4,4,444,Platinum
2072,4136.839999999999,8 days 00:00:00.000000000,13,4,4,4,444,Platinum
2075,2302.5400000000004,4 days 00:00:00.000000000,4,4,1,2,412,Platinum
2076,5576.17,19 days 00:00:00.000000000,8,3,4,4,344,Gold
2077,2429.72,227 days 00:00:00.000000000,3,1,1,2,112,Bronze
2078,2175.54,65 days 00:00:00.000000000,6,2,3,2,232,Silver
2079,2692.83,3 days 00:00:00.000000000,3,4,1,2,412,Platinum
2080,3454.8799999999997,162 days 00:00:00.000000000,6,1,3,3,133,Bronze
2081,2531.96,11 days 00:00:00.000000000,5,4,2,2,422,Platinum
2082,2903.17,1 days 00:00:00.000000000,7,4,3,3,433,Platinum
2085,2196.35,27 days 00:00:00.000000000,3,3,1,2,312,Gold
2086,949.5799999999999,98 days 00:00:00.000000000,3,1,1,0,110,Bronze
2087,1624.1100000000001,55 days 00:00:00.000000000,5,2,2,0,220,Silver
2088,3125.44,9 days 00:00:00.000000000,7,4,3,3,433,Platinum
2089,119.32000000000002,147 days 00:00:00.000000000,2,1,1,0,110,Bronze
2090,289.37,163 days 00:00:00.000000000,2,1,1,0,110,Bronze
2091,2764.6099999999997,211 days 00:00:00.000000000,3,1,1,2,112,Bronze
2092,3651.0300000000007,16 days 00:00:00.000000000,5,4,2,3,423,Platinum
2093,3660.4800000000005,60 days 00:00:00.000000000,6,2,3,3,233,Silver
2094,1368.37,34 days 00:00:00.000000000,5,3,2,0,320,Gold
2095,6194.299999999999,20 days 00:00:00.000000000,10,3,4,4,344,Gold
2096,4320.419999999999,132 days 00:00:00.000000000,5,1,2,4,124,Bronze
2097,4647.42,38 days 00:00:00.000000000,6,3,3,4,334,Gold
2098,2293.67,8 days 00:00:00.000000000,6,4,3,2,432,Platinum
2099,4576.76,63 days 00:00:00.000000000,7,2,3,4,234,Silver
2100,2399.5600000000004,18 days 00:00:00.000000000,5,4,2,2,422,Platinum
2101,7332.689999999999,20 days 00:00:00.000000000,10,3,4,4,344,Gold
2102,3934.99,17 days 00:00:00.000000000,7,4,3,3,433,Platinum
2103,6752.629999999998,14 days 00:00:00.000000000,10,4,4,4,444,Platinum
2104,2341.58,80 days 00:00:00.000000000,8,2,4,2,242,Silver
2105,5155.91,23 days 00:00:00.000000000,5,3,2,4,324,Gold
2106,3249.41,3 days 00:00:00.000000000,4,4,1,3,413,Platinum
2107,892.5,64 days 00:00:00.000000000,2,2,1,0,210,Bronze
2108,2077.2999999999997,12 days 00:00:00.000000000,3,4,1,2,412,Platinum
2109,5263.13,2 days 00:00:00.000000000,8,4,4,4,444,Platinum
2110,2990.3600000000006,26 days 00:00:00.000000000,7,3,3,3,333,Gold
2111,4790.82,6 days 00:00:00.000000000,9,4,4,4,444,Platinum
2112,3696.4300000000003,2 days 00:00:00.000000000,4,4,1,3,413,Platinum
2113,2989.64,33 days 00:00:00.000000000,4,3,1,3,313,Gold
2114,2997.5600000000004,14 days 00:00:00.000000000,6,4,3,3,433,Platinum
2115,1168.94,47 days 00:00:00.000000000,2,2,1,0,210,Bronze
2116,4128.629999999999,105 days 00:00:00.000000000,4,1,1,4,114,Bronze
2117,2724.75,24 days 00:00:00.000000000,5,3,2,2,322,Gold
2118,2385.0699999999997,135 days 00:00:00.000000000,6,1,3,2,132,Bronze
2119,2795.3199999999997,67 days 00:00:00.000000000,4,2,1,2,212,Silver
2120,4543.18,2 days 00:00:00.000000000,8,4,4,4,444,Platinum
2121,4204.3,89 days 00:00:00.000000000,9,1,4,4,144,Bronze
2122,1303.1800000000003,8 days 00:00:00.000000000,3,4,1,0,410,Gold
2123,2289.21,195 days 00:00:00.000000000,6,1,3,2,132,Bronze
2125,1710.28,13 days 00:00:00.000000000,6,4,3,0,430,Platinum
2126,594.06,25 days 00:00:00.000000000,4,3,1,0,310,Silver
2127,1884.6200000000001,32 days 00:00:00.000000000,5,3,2,2,322,Gold
2128,1596.3,13 days 00:00:00.000000000,2,4,1,0,410,Gold
2129,873.1199999999999,149 days 00:00:00.000000000,2,1,1,0,110,Bronze
2130,4253.77,1 days 00:00:00.000000000,8,4,4,4,444,Platinum
2131,964.87,101 days 00:00:00.000000000,5,1,2,0,120,Bronze
2132,6401.830000000001,18 days 00:00:00.000000000,8,4,4,4,444,Platinum
2133,3126.84,120 days 00:00:00.000000000,5,1,2,3,123,Bronze
2134,3923.57,81 days 00:00:00.000000000,5,2,2,3,223,Silver
2135,217.51,338 days 00:00:00.000000000,1,1,1,0,110,Bronze
2136,3917.47,10 days 00:00:00.000000000,4,4,1,3,413,Platinum
2137,1433.8,20 days 00:00:00.000000000,4,3,1,0,310,Silver
2138,4736.45,43 days 00:00:00.000000000,7,3,3,4,334,Gold
2139,5380.68,60 days 00:00:00.000000000,5,2,2,4,224,Silver
2140,4700.15,98 days 00:00:00.000000000,8,1,4,4,144,Bronze
2141,2611.75,76 days 00:00:00.000000000,4,2,1,2,212,Silver
2142,5258.120000000001,81 days 00:00:00.000000000,7,2,3,4,234,Silver
2143,2009.42,27 days 00:00:00.000000000,4,3,1,2,312,Gold
2144,5253.880000000001,67 days 00:00:00.000000000,8,2,4,4,244,Silver
2145,299.27,194 days 00:00:00.000000000,1,1,1,0,110,Bronze
2147,1419.5,125 days 00:00:00.000000000,3,1,1,0,110,Bronze
2148,2346.1600000000003,137 days 00:00:00.000000000,4,1,1,2,112,Bronze
2149,5077.099999999999,11 days 00:00:00.000000000,9,4,4,4,444,Platinum
2152,4281.08,1 days 00:00:00.000000000,9,4,4,4,444,Platinum
2153,4042.69,76 days 00:00:00.000000000,7,2,3,3,233,Silver
2154,4268.17,38 days 00:00:00.000000000,6,3,3,4,334,Gold
2155,4113.079999999998,19 days 00:00:00.000000000,11,3,4,3,343,Gold
2156,2495.4300000000003,113 days 00:00:00.000000000,6,1,3,2,132,Bronze
2157,338.85,161 days 00:00:00.000000000,2,1,1,0,110,Bronze
2158,1650.6099999999997,50 days 00:00:00.000000000,5,2,2,0,220,Silver
2160,2672.77,47 days 00:00:00.000000000,6,2,3,2,232,Silver
2162,1779.26,53 days 00:00:00.000000000,4,2,1,0,210,Bronze
2163,1721.8200000000002,70 days 00:00:00.000000000,4,2,1,0,210,Bronze
2164,3328.51,68 days 00:00:00.000000000,7,2,3,3,233,Silver
2166,3071.34,58 days 00:00:00.000000000,6,2,3,3,233,Silver
2167,1539.6000000000001,144 days 00:00:00.000000000,6,1,3,0,130,Bronze
